Title,Artist,kinki,love,success,hard,need,feel,day,new,gone,heart,boy,realli,real,think,would,thing,one,hold,sdanger,bitch,leav,danger,around,talk,run,keep,nigga,live,sweet,world,alway,successt,eye,parti,wait,bodi,made,noth,show,bad,turn,long,home,light,hand,work,nigparti,caheart,walk,Emotion
Mama Said,lukas graham,4,1,1,0,0,0,0,2,0,9,0,3,0,1,0,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,c
No Shopping,french montana,3,3,2,0,0,0,0,0,0,0,4,2,0,5,0,4,4,0,3,1,0,2,2,0,0,0,1,0,0,0,0,2,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,c
Purple Lamborghini,skrillex,1,1,6,0,2,0,1,1,0,0,3,0,1,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,c
You Look Like I Need A Drink,justin moore,0,2,1,1,10,0,0,0,0,1,0,0,0,6,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,c
7 Years,lukas graham,0,1,1,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,0,2,2,1,0,0,0,0,0,1,4,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,c
My PYT,wale,4,17,1,0,9,1,0,0,0,1,0,0,7,0,1,11,12,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,c
Grass Ain't Greener,chris brown,3,7,2,0,1,1,0,0,1,6,0,1,1,0,0,0,4,0,0,0,1,0,0,3,0,1,1,0,1,1,0,0,0,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,3,c
Juju On Dat Beat (TZ Anthem),zayion mccall,1,14,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,c
Cancer,twenty one pilots,26,1,0,0,0,1,1,0,0,13,0,0,0,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,c
Stressed Out,twenty one pilots,0,0,13,0,5,0,6,1,0,20,0,1,0,5,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,2,0,0,0,0,1,0,c
Don't Mind,kent jones,1,11,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,c
American Country Love Song,jake owen,2,14,2,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,1,1,0,3,3,4,0,0,0,0,0,1,2,1,1,1,0,0,0,1,0,c
Childs Play,drake,2,10,2,0,1,0,0,4,0,0,0,0,1,0,0,0,1,0,11,0,0,3,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,c
She's Got A Way With Words,blake shelton,0,1,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,c
Rise,katy perry,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
Make Me...,britney spears,0,4,5,0,3,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,5,2,0,0,1,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,c
Sorry,beyonce,1,1,0,0,0,3,0,0,0,3,6,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,1,3,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,c
From The Ground Up,dan + shay,2,7,1,0,3,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,1,c
Kill Em With Kindness,selena gomez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
Famous,kanye west,0,5,3,2,0,2,1,0,0,2,0,0,1,0,0,2,2,0,0,2,0,2,0,2,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,c
Goosebumps,travis scott,1,3,0,1,3,18,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,c
Cake By The Ocean,dnce,0,8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,c
Wicked,future,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,3,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,c
Record Year,eric church,1,3,1,0,0,2,0,1,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,c
Church Bells,carrie underwood,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,5,2,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,c
Duele El Corazon,enrique iglesias feat. wisin or tinashe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
Ooouuu,young m.a.,2,3,10,0,1,0,0,0,0,6,0,1,0,1,0,0,0,0,5,1,0,1,0,1,0,3,2,0,0,0,1,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,2,1,0,c
Wyclef Jean,young thug,4,0,13,0,0,0,1,2,0,0,3,0,0,0,0,0,3,0,0,1,0,6,1,0,0,5,6,0,0,0,0,0,0,3,0,2,0,0,1,1,1,0,0,0,0,0,3,0,1,c
Love Yourself,justin bieber,0,17,3,0,0,3,0,0,0,1,0,0,0,10,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,c
Nikes,frank ocean,1,4,3,0,2,2,0,0,0,1,0,0,2,1,0,0,1,1,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,c
Ivy,frank ocean,0,4,4,0,3,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,c
Pink + White,frank ocean,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
Solo,frank ocean,0,1,10,0,0,3,0,0,0,2,0,0,0,1,0,0,1,1,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,c
Nights,frank ocean,2,2,7,0,5,3,14,2,0,1,0,0,0,0,0,0,0,0,26,1,0,3,0,0,0,3,0,0,0,0,1,1,1,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,c
Uber Everywhere,madeintyo,5,8,0,0,2,0,0,0,0,2,1,0,0,4,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,c
Pop Style,drake,1,3,4,2,1,1,0,0,0,3,0,0,1,1,0,0,4,0,4,0,0,5,0,0,0,0,1,0,0,0,1,5,1,0,0,3,0,1,0,0,2,0,0,0,0,4,2,2,0,c
Lights Come On,jason aldean,0,3,0,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,1,0,0,4,3,13,0,0,0,3,0,c
Wasted Time,keith urban,0,0,5,0,0,3,4,0,0,1,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,c
Fix,chris lane,4,13,0,0,2,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,c
Toothbrush,dnce,3,7,0,0,6,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,c
No Money,galantis,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,c
Hit Or Miss,jacob sartorius,0,22,3,3,1,0,0,0,0,1,0,4,0,3,0,0,1,0,0,0,0,4,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,c
Castaway,zac brown band,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,14,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
Sorry,justin bieber,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,5,0,c
Let It Go,james bay,1,0,5,0,1,1,0,0,0,2,0,0,0,2,0,0,0,2,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,c
Head Over Boots,jon pardi,6,6,0,0,4,1,1,0,0,0,0,0,0,0,4,1,9,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
All The Way Up,"fat joe, remy ma",1,13,5,0,8,0,0,1,0,1,0,0,0,0,0,1,0,0,2,3,0,1,0,0,2,2,1,1,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,c
Close,nick jonas,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,9,0,c
"Huntin', Fishin' & Lovin' Every Day",luke bryan,0,2,3,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,c
Wake Up,fetty wap,1,6,2,0,0,1,0,0,0,1,1,6,1,0,0,0,1,0,7,1,1,1,0,0,0,0,2,0,0,0,0,0,0,12,0,0,7,0,0,1,0,0,0,0,0,0,0,1,0,c
Sucker For Pain,"lil wayne, wiz khalifa",4,2,1,0,0,3,0,0,0,5,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,1,0,0,0,0,4,0,0,2,1,c
Bohemian Rhapsody,panic! at the disco,1,4,0,0,1,1,0,0,1,0,3,5,1,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,c
My House,flo rida,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,2,1,0,0,0,0,1,0,0,0,0,3,0,1,0,3,0,0,0,0,0,0,c
Dangerous Woman,ariana grande,0,8,0,0,2,7,0,1,0,1,10,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,3,0,c
Wherever I Go,onerepublic,0,4,0,0,0,8,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
Brand New,ben rector,1,0,4,0,0,21,0,11,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,c
Lush Life,zara larsson,0,11,4,0,0,0,8,0,0,1,0,0,0,0,0,1,8,0,0,0,0,0,0,0,1,0,0,8,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
Holy Key,dj khaled,1,2,5,0,3,2,2,0,0,2,2,0,2,0,0,1,1,0,1,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,2,0,0,4,0,0,0,1,1,1,1,c
Light It Up,major lazer,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0,2,0,0,0,0,11,0,0,0,0,0,c
Duele El Corazon,enrique iglesias,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
Make Me,britney spears,0,4,5,0,3,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,5,2,0,0,1,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,c
Cold Water,major lazer,0,0,0,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,c
Back On The Road,gucci mane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
P**** Print,gucci mane,3,1,3,0,2,1,0,0,0,0,0,0,1,2,0,0,0,0,3,9,0,1,1,0,0,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,c
Never Forget You,zara larsson,0,8,0,0,0,4,21,0,0,1,0,0,0,1,3,4,0,0,0,0,0,1,0,0,0,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
Lost Boy,ruth b,0,3,0,0,0,0,2,0,0,3,8,0,0,0,1,0,1,0,0,0,0,13,0,1,9,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,c
No,meghan trainor,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
Body,dreezy,2,19,3,0,0,0,0,0,0,1,4,0,0,0,0,2,0,0,1,0,0,2,0,1,0,2,0,0,0,0,0,1,0,0,0,16,0,0,1,0,0,0,4,0,0,3,0,0,0,c
Ophelia,the lumineers,0,9,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,c
Night's On Fire,david nail,4,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,c
Sucker For Pain,"lil wayne, wiz khalifa",4,2,1,0,0,3,0,0,0,5,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,1,0,0,0,0,4,0,0,2,1,c
M.I.L.F.$,fergie,1,4,24,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,4,0,0,0,c
Girls Talk Boys,5 seconds of summer,3,30,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,c
Body Say,demi lovato,0,11,0,0,0,2,0,0,0,3,0,0,0,0,13,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12,0,0,3,0,5,0,0,0,4,0,0,4,0,c
"Me, Myself & I",g-eazy,0,6,4,0,15,0,0,0,0,1,0,0,0,0,0,0,0,4,3,0,0,4,0,1,0,7,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,4,2,0,11,0,c
Pillowtalk,zayn,9,6,0,1,0,3,9,0,0,2,0,0,0,0,0,0,0,4,0,0,0,3,0,1,0,0,0,0,0,0,3,0,0,4,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,c
T-Shirt,thomas rhett,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,c
Came Here To Forget,blake shelton,4,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
Noise,kenny chesney,0,0,4,0,0,0,0,0,0,0,3,1,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,3,0,1,0,0,0,0,0,0,c
Bored To Death,blink-182,2,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,9,2,0,0,0,0,0,0,c
Love Make The World Go Round,jennifer lopez,0,42,0,0,1,1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,19,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,c
La Bicicleta,carlos vives,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
Oui,jeremih,0,10,0,0,2,1,1,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,c
Cut It,o.t. genasis,0,2,11,0,14,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,3,2,0,1,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,c
Wild Things,alessia cara,1,0,1,0,3,0,0,0,0,12,0,0,0,0,0,8,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,c
The Sound Of Silence,disturbed,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,1,c
Still Here,drake,4,3,2,1,3,1,0,0,0,1,1,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,1,0,c
Hype,drake,0,2,4,0,1,3,0,0,0,1,1,0,1,0,0,0,3,0,1,0,0,2,0,2,1,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,c
Messin' Around,pitbull,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,22,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,c
I Got The Keys,dj khaled,0,1,7,0,0,0,0,0,0,0,0,0,4,1,0,0,6,0,0,0,0,0,0,12,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,c
Flexicution,logic,0,0,0,0,0,1,1,0,0,0,5,1,0,3,0,0,0,2,5,9,0,0,1,2,7,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,c
Really Really,kevin gates,0,3,10,0,2,1,0,0,0,3,0,50,1,0,0,0,0,0,0,2,1,0,0,1,0,2,0,0,0,0,0,0,0,4,0,1,2,0,0,3,0,0,0,0,0,2,0,0,0,c
Think Of You,chris young,0,3,0,0,0,2,0,0,0,9,0,1,0,11,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,c
Grammys,drake,1,1,1,0,0,2,3,0,0,0,0,5,0,20,2,1,1,0,2,0,0,5,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,c
Try Everything,shakira,0,3,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,4,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
Champions,"kanye west, gucci mane, big sean, 2 chainz, travi$ scott, yo gotti, quavo, desiigner",6,2,20,0,0,1,0,5,0,1,0,2,1,4,1,0,5,0,2,11,0,2,4,0,3,0,3,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,1,0,2,0,4,2,2,c
Dark Necessities,red hot chili peppers,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,c
2 Phones,kevin gates,0,2,20,2,8,2,1,2,1,3,0,1,0,8,0,0,34,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,c
Humble And Kind,tim mcgraw,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0,1,0,0,1,0,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1,0,c
Kiss It Better,rihanna,20,12,2,0,2,2,0,0,0,0,10,0,0,2,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,3,0,4,0,0,0,0,3,0,2,0,0,0,0,0,0,0,c
What The World Needs Now Is Love,broadway for orlando,0,21,0,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
Ain't No Stopping Us Now,kane brown,6,4,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
Exchange,bryson tiller,1,5,2,0,0,0,0,0,0,3,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,c
Somewhere On A Beach,dierks bentley,3,4,0,0,0,0,3,3,3,4,0,0,1,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,c
Might Not,belly,0,3,10,1,1,0,0,1,3,1,0,2,0,0,0,0,1,0,2,0,0,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,2,3,0,c
Faded,alan walker,0,1,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,c
With You,drake,2,3,3,0,1,2,2,0,4,2,0,0,2,1,0,6,1,0,4,0,0,0,1,1,0,0,1,0,1,1,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,3,0,1,c
Sweatshirt,jacob sartorius,2,11,0,0,1,0,0,1,0,0,0,0,0,3,0,0,4,4,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,c
Middle,dj snake,1,1,1,0,0,1,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,c
My Church,maren morris,0,1,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,c
Snapback,old dominion,3,9,0,1,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,c
Youth,troye sivan,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,c
Mind Reader,dustin lynch,4,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,c
Piece By Piece,kelly clarkson,0,5,6,0,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,c
Law,yo gotti,1,5,19,0,1,1,0,0,0,1,1,0,4,0,0,0,1,0,1,10,0,2,0,1,0,1,14,0,0,0,1,0,1,7,0,0,0,0,2,1,1,0,1,0,2,1,2,0,0,c
Moolah,young greatness,0,1,5,0,0,3,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,c
Formation,beyonce,2,6,9,6,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,16,0,c
Feel No Ways,drake,0,0,0,0,0,16,0,0,1,2,0,0,0,2,0,5,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,c
Hasta El Amanecer,nicky jam,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
Nothing Is Promised,mike will made-it,0,5,7,1,0,0,0,0,0,7,0,0,0,0,0,0,1,0,22,0,0,0,0,0,0,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,c
My Boo,ghost town dj's,1,7,0,0,2,0,0,0,0,5,6,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
All The Way Up,"fat joe, remy ma",1,13,5,0,8,0,0,1,0,1,0,0,0,0,0,1,0,0,2,3,0,1,0,0,2,2,1,1,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,c
